id,description,name
58aeedd088ee3820f0d3e7cd,DDTM Pas-de-Calais,DDTM Pas-de-Calais
58aeed8088ee3820e86bd1f3,DDT Oise,DDT Oise
58aeed5288ee381eee35f8ce,DDTM Nord,DDTM Nord
58aeed0f88ee381f26e6e756,DDT Nièvre,DDT Nièvre
58aeeca188ee381f17804d5e,DDTM Morbihan,DDTM Morbihan
58aeebe988ee381cf48415f4,DDT Mayenne,DDT Mayenne
58aeeba588ee381d127638ee,DDT Haute-Marne,DDT Haute-Marne
58aeeaef88ee381b3633b25b,DDTM Manche,DDTM Manche
58aeea3188ee3819199f6798,DDT Maine-et-Loire,DDT Maine-et-Loire
58aee8f488ee38152cb276f1,DDT Lot,DDT Lot
58aee74c88ee38153f8b9c8c,DDT Jura,DDT Jura
58aee39f88ee380f8e9f787d,DDT Indre-et-Loire,DDT Indre-et-Loire
58aee22388ee380d5cc08347,DDT Indre,DDT Indre
58aee1a088ee3807e7017cac,DDTM Ille-et-Vilaine,DDTM Ille-et-Vilaine
58aede6188ee3805dde1ae88,DDTM Hérault,DDTM Hérault
58aeddae88ee38040ec91884,DDTM Gironde,DDTM Gironde
58aedcab88ee3803c23a38c8,DDT Haute-Garonne,DDT Haute-Garonne
58aedb7c88ee3801ec1afb7e,DDTM Gard,DDTM Gard
58aedac788ee387b6dcadf8e,DDTM Finistère,DDTM Finistère
58aed7b188ee38779b2b7560,DDT Drôme,DDT Drôme
58aec3c288ee385bdf5d8a01,DDT Dordogne,DDT Dordogne
58aec33a88ee3859f5f21deb,DDT Creuse,DDT Creuse
58aec2b188ee3859fed82c1c,DDTM Côtes d'Armor,DDTM Côtes d'Armor
58aec19a88ee385837ea9abe,DDT Côte-d'Or,DDT Côte-d'Or
58aec08788ee38561ae40f54,DDTM Haute-Corse,DDTM Haute-Corse
58aebfd688ee385448a0cec1,DDTM Corse-du-Sud,DDTM Corse-du-Sud
58aeb568c751df7765b59c2c,"Haut-Léon Communauté est une communauté de communes, créée au 1er janvier 2017 et située dans le département du Finistère et la région Bretagne. Elle est formée par fusion de la communauté de communes de la Baie du Kernic et de la communauté de communes du Pays Léonard.",Haut-Léon Communauté
58adbc9c88ee382998837258,DDT Aveyron,DDT Aveyron
58adb62588ee381f45dc2c85,DDTM Aude,DDTM Aude
58adb51688ee381d3ba6d43e,DDT Ardennes,DDT Ardennes
58adb475c751df4ea673d5f2,Open Data de la Mairie de Marmande.,Mairie de Marmande
58adb3be88ee381b192512bd,DDTM Alpes-Maritimes,DDTM Alpes-Maritimes
58adb1c088ee38170d451e0d,DDT Hautes-Alpes,DDT Hautes-Alpes
58ad720388ee381d53318fb0,DDT 02,DDT Aisne
58a6c11f88ee38710234e96b,Mairie de Sassenage,Mairie de Sassenage
58a5cb8788ee385bf834e96b,"La Communauté de communes Cagire Garonne Salat est une structure intercommunale française située dans le département de la Haute-Garonne, en région Occitanie.
",Communauté de communes Cagire Garonne Salat
58a5c56288ee38503034e96b,"La communauté de communes Pyrénées Haut-Garonnaises est une structure intercommunale française située dans le département de la Haute-Garonne, en région Occitanie.
la Communauté de la communes Pyrénées Haut Garonnaises surgi de la fusion des trois territoires :
- Pays de Luchon
- Canton de Saint Béat
- Haut Comminges

",Communauté de communes Pyrénées Haut Garonnaises
58a1cb2e88ee3801e79b81a4,DRAAF Limousin ,DRAAF Limousin 
58a0baf5c751df0e25ae0a65,"Issus des métiers de l'immobilier,les fondateurs de la startup ALBER propose une application innovante pour la GESTION DU DOSSIER DE LOCATION
SIMPLE - INTUITIF - PERFORMANT

PROFESSIONNELS DE L'IMMOBILIER LOCATIF
Gagnez du temps
Simplifiez votre quotidien
Améliorez votre service client",ALBER
58a06b0388ee386dbb9b81a4,Dataviatici est un projet qui a pour but de fournir de manière uniformisée des données géographiques.,Dataviatici
589d6e22c751df0ff0ae0a65,Communauté d'Agglomération du Grand Cahors - EPCI de 36 Communes,Communauté d'Agglomération du Grand Cahors
589c7b63c751df5163ae0a65,"Lancé en juin 2013 par Thibault Lanthier, Benoit Grassin et Nicolas Klein, [MonDocteur ](https://www.mondocteur.fr/)propose la solution de gestion de cabinet la plus complète du marché et ambitionne de révolutionner le secteur de la e-santé ! Notre mission : proposer aux médecins des outils digitaux simples et adaptés à leurs besoins pour leur simplifier la vie et celle de leurs patients.

+ 10 000 praticiens autour de 60 spécialités
+ 300 établissements de santé
+ 890 villes partout en France

Vous pouvez également retrouver l'actualité autour de la santé connectée sur le [blog MonDocteur](https://blog.mondocteur.fr/)",MonDocteur
589c7826c751df4ac7ae0a65,"Lancé en juin 2013 par Thibault Lanthier, Benoit Grassin et Nicolas Klein, [MonDocteur](https://www.mondocteur.fr/) propose la solution de gestion de cabinet la plus complète du marché et ambitionne de révolutionner le secteur de la e-santé ! 
Notre mission : proposer aux médecins des outils digitaux simples et adaptés à leurs besoins pour leur simplifier la vie et celle de leurs patients.

+ 10 000 praticiens autour de 60 spécialités
+ 300 établissements de santé
+ 890 villes partout en France

Vous pouvez également suivre les actualités autour de la santé connectée sur le [blog MonDocteur ](https://blog.mondocteur.fr/)
",MonDocteur
589c29b988ee3833729b81a4,"Ciril GROUP (cirilgroup.com) est un éditeur de logiciels et un hébergeur Cloud lyonnais, reconnu en France et dans le monde pour la fiabilité, la pérennité et la valeur ajoutée de ses technologies, solutions et services informatiques. 

Ciril GROUP est constitué de trois entités aux domaines d’activité complémentaires :

-	Ciril (ciril.net) est spécialisée depuis 40 ans dans l’édition de progiciels, systèmes d’information et portails web pensés spécifiquement pour les besoins des acteurs publics : collectivités territoriales, établissements publics, centres de gestion, SDIS, syndicats, etc. Ciril bénéficie ave son offre CIVIL d’une excellente notoriété sur les marchés publics français ;

-	Business Geografic (business-geografic.com) est un éditeur innovant spécialisé dans le domaine des Systèmes d’Information Géographique (SIG). Business Geografic révolutionne depuis 20 ans le marché mondial de la géomatique, avec des technologies et solutions cartographiques inédites intégrées au sein de sa plateforme logicielle GEO Software ;

-	SynAApS (synaaps.com) est un hébergeur Cloud Haute Qualité. SynAApS propose les plus hauts standards de sécurité et de disponibilité en matière de services PaaS - IaaS, Infogérance et Housing, grâce à ses certifications Sécurité (ISO 27001:2013) et Santé (HDS), des dispositifs PRA et PCA informatiques natifs et une offre de PRA humain. ",Ciril GROUP SAS
589b366688ee38755e9b81a4,DRAAF Poitou-Charentes,DRAAF Poitou-Charentes
589b351c88ee38733d9b81a4,DRAAF Picardie,DRAAF Picardie
589b348f88ee3871699b81a4,DRAAF Nord-Pas-de-Calais,DRAAF Nord-Pas-de-Calais
589b341888ee38713d9b81a4,DRAAF Midi-Pyrénées,DRAAF Midi-Pyrénées
589b337f88ee386f7a9b81a4,DRAAF Lorraine,DRAAF Lorraine
589b328c88ee386eff9b81a4,DRAAF Haute-Normandie,DRAAF Haute-Normandie
589b314388ee386b2f9b81a4,DRAAF Franche-Comté,DRAAF Franche-Comté
589b309a88ee386ae49b81a4,DRAAF Champagne-Ardenne,DRAAF Champagne-Ardenne
589b302888ee386a2a9b81a4,DRAAF Bourgogne,DRAAF Bourgogne
589b2f5a88ee3868a89b81a4,DRAAF Basse-Normandie,DRAAF Basse-Normandie
589b2d7688ee3864a19b81a4,DRAAF Aquitaine,DRAAF Aquitaine
589b2a5b88ee385fd19b81a4,DRAAF Alsace,DRAAF Alsace
589b039688ee38157b9b81a4,DAAF Mayotte,DAAF Mayotte
589b029c88ee3814f79b81a4,DAAF Guyane,DAAF Guyane
589b01ef88ee38130b9b81a4,DAAF Guadeloupe,DAAF Guadeloupe
589affac88ee380eca9b81a4,DAAF Martinique,DAAF Martinique
589afe2188ee380c7b9b81a4,DAAF La Réunion,DAAF La Réunion
589afd4288ee380a749b81a4,DRAAF Provence-Alpes-Côte d'Azur,DRAAF Provence-Alpes-Côte d'Azur
589af65288ee387c019b81a4,DRAAF Pays de la Loire,DRAAF Pays de la Loire
589af3ac88ee3877939b81a4,DRAAF Nouvelle Aquitaine,DRAAF Nouvelle Aquitaine
589af1ca88ee3873809b81a4,DRAAF Normandie,DRAAF Normandie
589af08088ee3871469b81a4,DRIAAF Île-de-France,DRIAAF Île-de-France
589aeb1388ee3868309b81a4,DRAAF Hauts-de-France,DRAAF Hauts-de-France
589aea8b88ee3866559b81a4,DRAAF Grand Est,DRAAF Grand Est
589ae8a788ee3862459b81a4,DRAAF Corse,DRAAF Corse
589ae67d88ee385fbd9b81a4,DRAAF Centre-Val de Loire,DRAAF Centre-Val de Loire
5899dc3688ee3879a39b81a4,DRAAF Bourgogne-Franche-Comté,DRAAF Bourgogne-Franche-Comté
5898d053c751df0985ae0a65,"A&C MOVIE regroupe plusieurs personnes dans le but de crée du contenu multimédia (vidéo, musique)",A&C MOVIE
58984950c751df0eb4ae0a65,Ekylibre est une startup qui développe des outils interopérable pour simplifier la vie des agriculteurs.,Ekylibre
5895b38988ee3805179b81a4,"Astrolabe Expéditions a pour objectif de rendre accessible les expéditions scientifiques océaniques.
 
Ces missions de recherche citoyenne, organisées à bord de voiliers visent à améliorer les connaissances et la préservation de l'environnement marin.
En collaboration avec des institutions scientifiques et des espaces de recherche collaboratifs, tous les citoyens peuvent s'impliquer dans le développement de programmes de recherche et participer aux expéditions en mer.",Astrolabe Expéditions
589596c188ee3877169b81a4,"[Koumoul](https://koumoul.com), qui veut dire nuage en breton, est une plateforme de valorisation de données qui permet à ses utilisateurs de :

 * Partager leur données, en privé ou public (opendata) et les rendre accessibles par API
 * Configurer des applications légères réutilisant leur données (cartes, graphiques, moteur de recherche ...) pour pouvoir les partager ou les intégrer sur leur site web


Les visualisations interactives permettent de naviguer dans des données volumineuses, sans avoir besoin de savoir programmer. Il est possible de visualiser des agrégations de millions de lignes dans des graphiques interactifs et d'explorer des cartes qui présentent de gros volumes d'information tout en offrant une navigation très fluide.
",Koumoul
58943e4988ee386c949b81a4,"Ses MISSIONS : en concordance avec les orientations départementales, les actions d’insertion du CAPIC78 conditionnent la perspective pour les personnes en grande difficulté de s’inscrire dans des conditions de vie décentes et valorisées par des activités économiques, sociales et culturelles. La finalité des ateliers d’insertion du CAPIC78 est de constituer une étape de remobilisation individuelle et de rupture de l’isolement. Elle s’intègre dans un parcours d’insertion et de formation, dont le but est de permettre au plus grand nombre de retrouver une capacité d’autonomie afin de retisser des liens sociaux durables et pour certains, une perspective de retour à l’emploi et à la formation.",Centre Activités de Pré-qualification et Initiatives Citoyenne et Culturelle
5893a43088ee3864309b81a4,Aider les entrepreneurs à démarrer et pérenniser leur activité en fournissant des [stratégies efficaces d'entreprenariat](https://www.pourentrepreneurs.fr). ,Pourentrepreneurs.fr
5891fc6f88ee3865899b81a4,DEAL Mayotte,DEAL Mayotte
5891f76688ee385ccb9b81a4,DEAL Guyane,DEAL Guyane
5891f69f88ee385ad59b81a4,DEAL Guadeloupe,DEAL Guadeloupe
5891f5d588ee385a8a9b81a4,DEAL Martinique,DEAL Martinique
5891f43388ee3856789b81a4,DEAL La Réunion,DEAL La Réunion
5891b8d288ee3868319b81a4,DREAL Picardie,DREAL Picardie
5891b70f88ee38642e9b81a4,DREAL Midi-Pyrénées,DREAL Midi-Pyrénées
5891b5b088ee3861f79b81a4,DREAL Limousin,DREAL Limousin
5891b3ac88ee385dbb9b81a4,DREAL Haute-Normandie,DREAL Haute-Normandie
5891af2388ee38555b9b81a4,DREAL Champagne-Ardenne,DREAL Champagne-Ardenne
5891ae1888ee38533d9b81a4,DREAL Basse-Normandie,DREAL Basse-Normandie
5891ab1688ee384eb89b81a4,DREAL Provence-Alpes-Côte d'Azur,DREAL Provence-Alpes-Côte d'Azur
5891a9ee88ee384c909b81a4,DRIEE Île-de-France,DRIEE Île-de-France
5891a8fc88ee384a7c9b81a4,DREAL Corse,DREAL Corse
5891a64288ee3846279b81a4,DREAL Occitanie,DREAL Occitanie
5891a2f188ee3840059b81a4,DREAL Hauts-de-France,DREAL Hauts-de-France
5890b0d6c751df247cae0a65,"Global Contact réalise Gender Scan, 1ère étude mondiale sur la mixité dans l’innovation et organise en France Science Factor, 1er concours d’innovation technique et scientifique auquel filles et garçons contribuent également.

Each year Global Contact releases Gender Scan 1st worldwide survey on gender in innovation and organizes Science Factor, 1st scitech contest in France with equal involvement of girls and boys
",Global Contact
5890a51588ee387bc39b81a4,"OpenCorporates is the largest open database of companies and company data in the world, with in excess of 150 million companies in a similarly large number of jurisdictions. Its primary goal is to make information on companies more usable and more widely available for the public benefit, particularly to tackle the use of companies for criminal or anti-social purposes, for example corruption, money laundering and organised crime",OpenCorporates
588f3e5988ee386b8a9b81a4,"Suivez et optimisez vos audiences. Daily d’initiés est l'éditeur indépendant de référence dans le big data et l'analyse marketing pour les médias.

Forts de 25 ans d’expérience dans le domaine de l’édition et de la publicité tv, nous proposons des outils puissants, proches des besoins métiers et faciles d’utilisation. Notre offre multi-sources, multi-devices et adaptée à tous est unique sur le marché français.",Daily d'initiés
588f27c388ee38422c9b81a4,"**Coupon Addict** est une organisation internationale proposant à ses utilisateurs différents services de couponing permettant de faire des économies en ligne et ainsi obtenir des réductions personnalisées tout au long de l'année.

Permettant ainsi de faire profiter de petits prix sur le web, Coupon Addict participe activement au développement des ménages français en leur permettant de pourvoir consommer de manière équilibrée.

Souhaitant développer l'expérience utilisateur ainsi que donner des outils d'apprentissage, Coupon Addict a développé au sein de son site internet une partie blog dans laquelle les utilisateurs pourront retrouver toute un série d'articles et de dossiers leur permettant d'approfondir leurs connaissances dans le domaine du digital : marketing, numérique, informatique, mais également des ressources plus généralistes traduites depuis des sites d'université de recherche américaines et anglo-saxonnes.

### Des codes promo partout en Europe 



Le site de code promo Coupon Addict en France dispose également d'autres filiales en Europe et notamment des site de réductions en :

- **[Suède](https://coupon-addict.se)**
- **[Portugal](http://coupon-addict.pt)**

### Pourquoi une Charte de confiance pour les coupons ?


De plus en plus de sites réalisent des chartes de confiance afin de prouver à leurs utilisateurs leur bonne foie. Jusque là nos équipes n’avaient pas analysé l’importance de tels propos vis à vis ne nos utilisateurs.

Cette charte de confiance révèle nos intentions actuelles mais aussi futures concernant l’évolution du site et des services proposés à nos utilisateurs et membres. En aucun cas celle-ci n’est contractuelle.

Parce que les réductions et bons plans en ligne permettent chaque jour à de nombreux ménages français de réaliser des économies, notre site web a souhaité mettre en avant l’aspect social de ce genre de services qui sont dès leur origine basés sur un rapport de partage.
Les engagements de Coupon Addict

Coupon Addict s’engage à mettre à jour les informations nécessaires à nos utilisateurs afin de profiter du plus grand nombre de réductions valides.

### Premier sur les réductions en France et en Europe


Ancré en France depuis 3 ans maintenant, Coupon Addict permet à chacun de faire des économies sur les plus grandes enseignes françaises et internationales commercialisant leurs produits en France.

En lançant ses filiales internationales sur sont les sites coupon-addict.it et coupon-addict.pt, Coupon Addict mise sur l’avenir à l’étranger et plus particulièrement en Europe afin de rendre accessible à tous le bénéfice de profiter d’un coupon réduction.",Coupon Addict
588f266a88ee383feb9b81a4,"**L.F.C.I.** Centre de formation
ZI Lavigne, 5 voie Hemera
31190 AUTERIVE

**Formations aux métiers de l'Automobile :**

- Technicien itinérant en maintenance d'équipements de garage
- Liaison au sol : démontes pneus, équilibreuses de roues, appareils de contrôle de géométrie
- Ponts élévateurs : 2 colonnes, 4 colonnes, ciseaux, colonnes mobiles
- Utilisation d'appareils de diagnostic Texa
- Utilisation de stations de climatisation
- D'autres formations sur demande...

contact.lfci@gmail.com
  

",LFCI Centre de formation
588f0a98c751df12c6ae0a66,Commune des Côtes d'Armor,Ville de Plaintel
588ef99088ee3869e59b81a4,Organisme de formation d'adulte. Accompagnement professionnel et suivi dans les structures,L'APEP
588bc068c751df06afae0a65,"Commune rurale de 1650 habitants, dans le département du Lot-et-Garonne, région de la Nouvelle Aquitaine. Située à mi-chemin entre Agen et Villeneuve-sur-Lot, elle bénéficie d'un positionnement idéal, de très nombreux services et artisans, et d'un tissu associatif très riche.",Laroque-timbaut
588b69bac751df2294ae0a65,"Site d'information médicale de référence dans le domaine de la santé et du bien-être en France, [Doctissimo.fr](http://www.doctissimo.fr) (et ses versions [italienne](http://www.doctissimo.it) et [espagnole](http://www.doctissimo.com)) soutient et suit avec intérêt toutes les initiatives publiques et privées qui visent à mieux diffuser, partager et étudier les données publiques de santé.        ",Doctissimo
588af943c751df6c51ae0a65,"Optimisez vos relations startups et vos flux d’innovation.

Notre mission est de faciliter la collaboration entre les grandes entreprises et les startups.

Plus d'infos sur [https://www.startupflow.io](https://www.startupflow.io)
",Startup Flow
588a659e88ee383d529b81a4,Cabinet de conseil en stratégie d'entreprise,Cabinet BESSON Conseil
588a1cf588ee3839619b81a4,"**Transdev Fougères exploite le Service Urbain de la Région Fougeraise (SURF), pour le compte de Fougères Agglomération.**

Améliorer le réseau urbain et adapter l’offre aux besoins de la population, tels sont les objectifs fixés à Transdev Fougères.

Ce que le réseau SURF propose :

- Une offre de transport en adéquation avec les besoins de la population pour un réseau plus efficace. 6 lignes sur les communes de Beaucé, Fougères, Javené, Laignelet, Lécousse
- Un réseau plus clair et plus pratique avec des horaires à la demi-heure en heure de pointe et à l’heure en heure creuse,
- Une identité visuelle dynamique pour un réseau plus attractif,
- Un pôle central de correspondances, place Carnot, qui offre une meilleure connexion avec les autres lignes du réseau et le réseau BreizhGo.

Pour mener à bien cette mission, Transdev Fougères dispose d’un site d’exploitation à Lécousse – Zac de la Meslais – et d’une agence commerciale « La Maison des Mobilités (ex boutique SURF) », 6 rue des frères Devéria à Fougères à la gare routière. Arrêt Forum lignes 4, 5 & 6.",Transdev Fougères • SURF
588a18b788ee38327f9b81a4,"Le site ""Jo les bons Plans"" est un site proposant des réductions et des promotions inédites sur certains services allant du VTC à la compagnie aérienne (Uber, chauffeur privé, Canal+, Volotea etc.). Tous <a href=""http://jolesbonplans.com/"">les codes de réductions proposés</a> sont valables. Si toutefois un de ces code promo n'était pas valable, n'hésitez pas à nous en faire part en nous envoyant un email via la page de contact.
",Jo les bons plans
588a04bb88ee380d229b81a4,Le Conseil départemental du Puy-de-Dôme s'engage dans une démarche d'ouverture des données publiques et vous propose aujourd'hui l'OPEN DATA 63,Conseil départemental du Puy-de-Dôme
5889ea7a88ee385a5e9b81a4,"ATMO Grand Est, association à but non lucratif agréée par le Ministère chargé de l’environnement, est en charge de la surveillance de la qualité de l’air dans la région Grand Est, conformément à la Loi sur l’Air et l’Utilisation Rationnelle de l’Energie (Loi LAURE) du 30 décembre 1996 1996 intégrée au code de l’environnement. Cette Loi donne le droit à chacun de respirer un air qui ne nuise pas à sa santé.",ATMO Grand Est
5883d4c488ee3809bb9b81a5,DDT de la Meuse,DDT de la Meuse
5883d3d088ee38061b9b81a9,DDT de la Moselle,DDT de la Moselle
5883d10488ee3810d19b81e3,DREAL Grand Est,DREAL Grand Est
5883828388ee3804429b81e2,DREAL Bourgogne,DREAL Bourgogne
58837e7e88ee3804429b81a7,"La DDT est chargée de mettre en oeuvre les politiques d’aménagement et de développement durables des territoires en instruisant les autorisations dans ses domaines de compétences et en aidant les porteurs de projet en amont pour faciliter l'intégration de ces politiques.
A ce titre, elle assure la promotion du développement durable, veille au développement et à l’équilibre des territoires, tant urbains que ruraux, et y participe à travers les politiques agricole, d’urbanisme, de logement, de construction, d'environnement et de transport.

Elle met en oeuvre les politiques suivantes :
- l’aménagement et l’urbanisme, avec des enjeux importants de préservation des terres agricoles, de limitation de l’étalement urbain et de croissance responsable ;
- l’agriculture et la forêt avec la promotion de leurs fonctions économiques , sociales et environnementales ;
- la prévention des risques naturels et technologiques;
- le logement, l’habitat et la construction, la gestion et le contrôle des aides publiques pour la construction de logements sociaux ainsi que la rénovation urbaine des quartiers sensibles ;
- la protection et la gestion durable des eaux, des espaces naturels, forestiers et de leurs ressources,  l’amélioration de la qualité de l’environnement ;
- la protection et la gestion de la faune et de la flore sauvages.",Direction Départementale des Territoires du Rhône
58837d8588ee3861b29b81af,DDT de la Loire,DDT de la Loire
58837b3b88ee3861af9b81a7,DDT de l'Ardèche,DDT de l'Ardèche
5883648088ee38358d9b81a4,DDT de l'Ain,DDT de l'Ain
5882a43188ee3839709b81a4,DRAAF Auvergne,DRAAF Auvergne
5882a30c88ee38393a9b81a4,DREAL Rhône-Alpes,DREAL Rhône-Alpes
5882a1da88ee3837759b81a4,DRAAF Rhône-Alpes,DRAAF Rhône-Alpes
5882a05d88ee3835c59b81a4,"DREAL Auvergne-Rhône-Alpes

Données publiées via la [passerelle INSPIRE](https://inspire.data.gouv.fr)",DREAL Auvergne-Rhône-Alpes
5882896d88ee3808069b81a6,"DRAAF Auvergne-Rhône-Alpes
Données publiées via la [passerelle INSPIRE](https://inspire.data.gouv.fr)",DRAAF Auvergne-Rhône-Alpes
588240e188ee387e919b81a4,"QuiDitMiam! est une application mobile qui permet de consulter à chaque instant les menus des restaurants sur son smartphone, de créer du lien avec les convives et de mettre en valeur la restauration collective.
L'application permet également de connaître les allergènes présents, les labels (bio, local, Bleu Blanc Cœur, Label Rouge, Aoc, Aop,  etc.) ainsi que les fiches techniques des fournisseurs, respectant la réglementation INCO et permettant aux convives de savoir exactement d’où viennent les denrées.
Enfin, il est possible pour le convive de contribuer à la qualité du service en notant les plats ou en faisant des commentaires.
Le responsable du restaurant peut aussi envoyer des notifications instantanées sur les applications mobiles en cas d'informations importantes (fermeture exceptionnelle, changement de plat, etc).
Le tout se gère via une interface d’administration accessible via un navigateur web, simple d’utilisation mais très complet (statistiques, saisie des menus, plats, ingrédients, fiches, envoi des notifications …). Le système peut également s'interfacer avec de l’open data pour récupérer les menus et les informations associées.",QuiDitMiam!
5880e16788ee385d009b81a4,"Réunissant toutes les communes des Hautes-Pyrénées, le Syndicat Départemental d’Energie des Hautes-Pyrénées (SDE65) est un des principaux acteurs publics de l’énergie dans le département.
 
Ses compétences permettent au SDE65 d’intervenir depuis la production d’énergie (solaire photovoltaïque, pico-centrales, réseaux de chaleur), en passant par la distribution (organisation du service public de l’électricité et du gaz), jusqu’à l’utilisation (éclairage, bornes de recharge pour véhicules électriques,…) avec un souci permanent d’efficacité (diagnostics des réseaux, service d’informations géographiques, mutualisation de l’ingénierie avec les réseaux numériques et de télécommunication…) et de développement durable (économies d’énergie, conseil en énergie partagé, récupération des certificats d’économies d’énergie, …).
Son objectif : œuvrer pour accompagner l’aménagement énergétique du territoire, équilibré et cohérent, au service de ses adhérents et des habitants des Hautes-Pyrénées.",Syndicat départemental d'énergie des Hautes-Pyrénées
5880d43e88ee38460f9b81a8,"Le Centre communal d’action sociale (CCAS) met en œuvre la politique d’action sociale de la municipalité de Bondy par le développement d’une action générale de prévention et de développement social. Il contribue ainsi à la lutte contre l’exclusion sous toutes ses formes. Ses missions : accompagner les familles, favoriser les solidarités et le lien social, combattre l’isolement des personnes âgées.
Le Centre communal d’action sociale est un établissement public communal.
Doté d’une autonomie juridique et financière, le CCAS est présidé, de droit, par la Maire, avec une Vice-présidente élue par le Conseil d’administration du CCAS.
Cependant, en vertu du principe de rattachement à la commune, celle-ci dispose d’un véritable droit de regard sur les principales actions du CCAS, d’autant plus que sa mission est de mettre en œuvre la politique sociale municipale.

Les missions du C.C.A.S. sont officiellement définies par l’article L.123-5 du Code de l’action sociale et des familles qui stipule :

    - Le Centre Communal d’Action Sociale anime une action générale de prévention et de développement social dans la commune, en liaison étroite avec les institutions publiques et privées.
    - Il peut intervenir sous forme de prestations remboursables ou non.
    - Il participe à l’instruction des demandes d’aide sociale dans les conditions fixées par voie réglementaire. Il transmet les demandes dont l’instruction incombe à une autre autorité.

L’établissement du dossier et sa transmission constituent une obligation, indépendamment du bien-fondé de la démarche.

Le CCAS peut intervenir dans le cadre de ses missions obligatoires et dans celui de missions facultatives définies par son Conseil d'administration. ",Centre communal d'action sociale - ville de Bondy
5880827c88ee382b5f9b81a4,"Syndicat Intercommunal des Energies du département de la Loire :
Le SIEL est un Etablissement Public de Coopération Intercommunale (EPCI) qui regroupe toutes les communes de la Loire (326), 35 structures intercommunales et le Conseil départemental.
Ces collectivités confient au SIEL la gestion des réseaux de distribution électriques et gaziers communaux. Le syndicat est ainsi propriétaire des réseaux de distribution d'électricité et de gaz situés sur son territoire. La gestion courante de ces services publics est déléguée à Enedis et GRDF.",Syndicat Intercommunal des Energies du département de la Loire
587f84aec751df65f1ae0a65,"La solution C-Radar est le système de marketing et ventes prédictives B2B qui permet d’identifier avec précision et en totalité tous les écosystèmes et leurs cibles pour accélérer l’acquisition client.

C-Radar permet de :
- Segmenter automatiquement sa base clients à partir du contenu sémantique des sites Web
- Choisir les segments pertinents
- Identifier et scorer les entreprises à prospecter

C-Radar compte déjà plus de 70 clients en France et en Europe.

La société est lauréate du Concours Mondial de l’Innovation en 2014 et 2015 et de l’European Data Innovator de l’European Data Forum en 2015. Elle investit en R&D en partenariat avec l’INRIA et participe à de nombreux projets de recherche français et européens tels que XDATA, Diachron, Poqemon et Waves.",C-Radar
587f75e488ee3831b99b81a4,Hello,Portugal Showcase
587e7bd788ee3828399b81a4,"
Vegalia est une start-up parisienne spécialisée dans la spiruline bio et goûtue, sans les prix de Paris ! La spiruline Bio Ecocert Vegalia est un complément alimentaire naturel qui améliore votre teint, votre peau, vos cheveux et votre corps.",Vegalia
587dc35a88ee3809e39b81a5,"Créé en 2005, BT FORMATION est un centre de formation spécialisé dans la formation des domaines du tertiaire. Bureautique, Informatique, Langue, Communication, Management, Comptabilité et paie.
Nous dispensons également des formations en sécurité (CACES, SST, autorisation de conduites, exercices d'évacuation, etc.....)
Certifié NF 214 depuis 2016 par l'Afnor, nous nous sommes engagés dans une véritable démarche axée sur la qualité de nos prestations.",BT INFO
587cee2ac751df0c8eae0a69,"Appartement-Construction.com est spécialisé dans la diffusion d'annonces pour des appartements neufs.

Le site propose également un annuaire des promoteurs immobiliers et un baromètre du prix moyen des appartements neufs au M2 par ville ou département.",Appartement-Construction.com
587cebc488ee3805cb9b81a4,"Ville de Beauvais, 57 000 habitants au cœur de l'Oise.",Ville de Beauvais
587ce8adc751df0c8eae0a66,"Le site [Terrain-Construction.com](https://www.terrain-construction.com) est spécialisé dans la mise en relation entre acheteurs et vendeurs de terrains constructibles.

Nous mettons également à disposition des particuliers et professionnels un baromètre du prix moyen des terrains constructibles au M² par ville ou département.

Celui-ci se distingue des données ""prix des terrains constructibles"" proposé par la base sit@del qui elle intègre les donations et succession dont les prix sont souvent sous-valorisés.
",Terrain-Construction.com
5877b3b988ee38775fa6f717,"Service Départemental d'Incendie et de Secours du Gard, Sapeurs-Pompiers du Gard",Service Départemental d'Incendie et de Secours du Gard
58778ae0c751df7f29590451,Direction Départementale des Territoires et de la Mer de l'Eure,Direction Départementale des Territoires et de la Mer de l'Eure
5877694588ee386d91a6f718,[CACREEPOURMOI.FR](https://www.cacreepourmoi.fr) est une plateforme innovante d’aide à la création d’entreprise conçue et gérée par une équipe de juristes expérimentés destinée à vous accompagner pas à pas dans la gestion de vos formalités et documents juridiques.,CACREEPOURMOI.FR
5876bca588ee3855c8a01fae,Monuments.guide est une application mobile pour géolocaliser les monuments historiques.,Monuments.guide
58750de5c751df334341ed71,"Editeur de logiciels pour l'industrie et les travaux publics.
Développements spécifiques sur demandes clients.
Systèmes complets matériels et logiciels pour la traçabilité de grandeurs physiques.",INOVMAT TP SAS
